year,origin,destin,id,dist,passen,fare,bmktshr,ldist,y98,y99,y00,lfare,ldistsq,concen,lpassen
1999,"""BOSTON, MA""","""WEST PALM BEACH, FL""",250,1197,1028,145,0.5175,7.087574,0,1,0,4.976734,50.2337,0.5175,6.93537
2000,"""BOSTON, MA""","""WEST PALM BEACH, FL""",250,1197,863,153,0.5532,7.087574,0,0,1,5.030438,50.2337,0.5532,6.760415
1997,"""BUFFALO, NY""","""CHICAGO, IL""",251,473,329,206,0.4658,6.159095,0,0,0,5.327876,37.93446,0.4658,5.796058
1998,"""BUFFALO, NY""","""CHICAGO, IL""",251,473,307,208,0.4683,6.159095,1,0,0,5.337538,37.93446,0.4683,5.726848
1999,"""BUFFALO, NY""","""CHICAGO, IL""",251,473,690,99,0.3514,6.159095,0,1,0,4.59512,37.93446,0.3514,6.536692
2000,"""BUFFALO, NY""","""CHICAGO, IL""",251,473,537,120,0.4105,6.159095,0,0,1,4.787492,37.93446,0.4105,6.285998
1997,"""BUFFALO, NY""","""FT. LAUDERDALE, FL""",252,1167,157,133,0.5477,7.062191,0,0,0,4.890349,49.87455,0.5477,5.056246
1998,"""BUFFALO, NY""","""FT. LAUDERDALE, FL""",252,1167,171,126,0.4745,7.062191,1,0,0,4.836282,49.87455,0.4745,5.141664
1999,"""BUFFALO, NY""","""FT. LAUDERDALE, FL""",252,1167,182,130,0.471,7.062191,0,1,0,4.867535,49.87455,0.471,5.204007
2000,"""BUFFALO, NY""","""FT. LAUDERDALE, FL""",252,1167,304,115,0.357,7.062191,0,0,1,4.744932,49.87455,0.357,5.717028
1997,"""BUFFALO, NY""","""LAS VEGAS, NV""",253,1989,215,168,0.3602,7.595387,0,0,0,5.123964,57.68991,0.3602,5.370638
1998,"""BUFFALO, NY""","""LAS VEGAS, NV""",253,1989,241,180,0.2838,7.595387,1,0,0,5.192957,57.68991,0.2838,5.484797
1999,"""BUFFALO, NY""","""LAS VEGAS, NV""",253,1989,227,195,0.3112,7.595387,0,1,0,5.273,57.68991,0.3112,5.42495
2000,"""BUFFALO, NY""","""LAS VEGAS, NV""",253,1989,320,166,0.5058,7.595387,0,0,1,5.111988,57.68991,0.5058,5.768321
1997,"""BUFFALO, NY""","""NEW YORK, NY""",254,292,1133,142,0.5831,5.676754,0,0,0,4.955827,32.22554,0.5831,7.032624
1998,"""BUFFALO, NY""","""NEW YORK, NY""",254,292,1222,125,0.5704,5.676754,1,0,0,4.828314,32.22554,0.5704,7.108244
1999,"""BUFFALO, NY""","""NEW YORK, NY""",254,292,1141,145,0.591,5.676754,0,1,0,4.976734,32.22554,0.591,7.03966
2000,"""BUFFALO, NY""","""NEW YORK, NY""",254,292,2022,96,0.4271,5.676754,0,0,1,4.564348,32.22554,0.4271,7.611843
1997,"""BUFFALO, NY""","""ORLANDO, FL""",255,1011,443,116,0.4081,6.918695,0,0,0,4.75359,47.86835,0.4081,6.09357
1998,"""BUFFALO, NY""","""ORLANDO, FL""",255,1011,552,102,0.5211,6.918695,1,0,0,4.624973,47.86835,0.5211,6.313548
1999,"""BUFFALO, NY""","""ORLANDO, FL""",255,1011,519,111,0.6385,6.918695,0,1,0,4.70953,47.86835,0.6385,6.251904
2000,"""BUFFALO, NY""","""ORLANDO, FL""",255,1011,700,107,0.3646,6.918695,0,0,1,4.672829,47.86835,0.3646,6.55108
1997,"""BUFFALO, NY""","""PHILADELPHIA, PA""",256,279,224,196,0.9617,5.631212,0,0,0,5.278115,31.71055,0.9617,5.411646
1998,"""BUFFALO, NY""","""PHILADELPHIA, PA""",256,279,215,201,0.9536,5.631212,1,0,0,5.303305,31.71055,0.9536,5.370638
1999,"""BUFFALO, NY""","""PHILADELPHIA, PA""",256,279,178,213,0.9622,5.631212,0,1,0,5.361292,31.71055,0.9622,5.181784
2000,"""BUFFALO, NY""","""PHILADELPHIA, PA""",256,279,161,255,0.9588,5.631212,0,0,1,5.541264,31.71055,0.9588,5.081404
1997,"""BUFFALO, NY""","""TAMPA, FL""",257,1055,182,136,0.6327,6.961296,0,0,0,4.912655,48.45964,0.6327,5.204007
1998,"""BUFFALO, NY""","""TAMPA, FL""",257,1055,224,122,0.5381,6.961296,1,0,0,4.804021,48.45964,0.5381,5.411646
1999,"""BUFFALO, NY""","""TAMPA, FL""",257,1055,273,124,0.5539,6.961296,0,1,0,4.820282,48.45964,0.5539,5.609472
2000,"""BUFFALO, NY""","""TAMPA, FL""",257,1055,395,107,0.4205,6.961296,0,0,1,4.672829,48.45964,0.4205,5.978886
1997,"""BUFFALO, NY""","""WASHINGTON, DC""",258,296,240,157,0.844,5.69036,0,0,0,5.056246,32.38019,0.844,5.480639
1998,"""BUFFALO, NY""","""WASHINGTON, DC""",258,296,215,161,0.852,5.69036,1,0,0,5.081404,32.38019,0.852,5.370638
1999,"""BUFFALO, NY""","""WASHINGTON, DC""",258,296,212,160,0.8607,5.69036,0,1,0,5.075174,32.38019,0.8607,5.356586
2000,"""BUFFALO, NY""","""WASHINGTON, DC""",258,296,120,169,0.9004,5.69036,0,0,1,5.129899,32.38019,0.9004,4.787492
1997,"""BURBANK, CA""","""DENVER, CO""",259,851,148,167,0.8773,6.746412,0,0,0,5.117994,45.51408,0.8773,4.997212
1998,"""BURBANK, CA""","""DENVER, CO""",259,851,114,220,0.8698,6.746412,1,0,0,5.393628,45.51408,0.8698,4.736198
1999,"""BURBANK, CA""","""DENVER, CO""",259,851,118,229,0.8914,6.746412,0,1,0,5.433722,45.51408,0.8914,4.770685
2000,"""BURBANK, CA""","""DENVER, CO""",259,851,123,233,0.868,6.746412,0,0,1,5.451038,45.51408,0.868,4.812184
1997,"""BURBANK, CA""","""LAS VEGAS, NV""",260,223,1652,67,0.9835,5.407172,0,0,0,4.204693,29.23751,0.9835,7.409742
1998,"""BURBANK, CA""","""LAS VEGAS, NV""",260,223,1693,67,0.9905,5.407172,1,0,0,4.204693,29.23751,0.9905,7.434258
1999,"""BURBANK, CA""","""LAS VEGAS, NV""",260,223,1855,67,0.9996,5.407172,0,1,0,4.204693,29.23751,0.9996,7.52564
2000,"""BURBANK, CA""","""LAS VEGAS, NV""",260,223,1823,71,0.9994,5.407172,0,0,1,4.26268,29.23751,0.9994,7.508239
1997,"""BURBANK, CA""","""OAKLAND, CA""",261,325,2154,68,0.9996,5.783825,0,0,0,4.219508,33.45264,0.9996,7.675082
1998,"""BURBANK, CA""","""OAKLAND, CA""",261,325,2268,73,0.9923,5.783825,1,0,0,4.29046,33.45264,0.9923,7.726654
1999,"""BURBANK, CA""","""OAKLAND, CA""",261,325,2329,78,0.9944,5.783825,0,1,0,4.356709,33.45264,0.9944,7.753194
2000,"""BURBANK, CA""","""OAKLAND, CA""",261,325,2426,83,0.9939,5.783825,0,0,1,4.41884,33.45264,0.9939,7.793999
1997,"""BURBANK, CA""","""PHOENIX, AZ""",262,369,1159,57,0.6824,5.910797,0,0,0,4.043051,34.93752,0.6824,7.055313
1998,"""BURBANK, CA""","""PHOENIX, AZ""",262,369,1251,61,0.669,5.910797,1,0,0,4.110874,34.93752,0.669,7.131699
1999,"""BURBANK, CA""","""PHOENIX, AZ""",262,369,1357,60,0.6281,5.910797,0,1,0,4.094345,34.93752,0.6281,7.213032
2000,"""BURBANK, CA""","""PHOENIX, AZ""",262,369,1254,66,0.634,5.910797,0,0,1,4.189655,34.93752,0.634,7.134094
1997,"""BURBANK, CA""","""PORTLAND, OR""",263,817,384,119,0.6897,6.705639,0,0,0,4.779123,44.96559,0.6897,5.950643
1998,"""BURBANK, CA""","""PORTLAND, OR""",263,817,408,119,0.7433,6.705639,1,0,0,4.779123,44.96559,0.7433,6.011267
1999,"""BURBANK, CA""","""PORTLAND, OR""",263,817,423,122,0.7609,6.705639,0,1,0,4.804021,44.96559,0.7609,6.047372
2000,"""BURBANK, CA""","""PORTLAND, OR""",263,817,440,136,0.7399,6.705639,0,0,1,4.912655,44.96559,0.7399,6.086775
1997,"""BURBANK, CA""","""RENO, NV""",264,374,198,75,0.8925,5.924256,0,0,0,4.317488,35.09681,0.8925,5.288267
1998,"""BURBANK, CA""","""RENO, NV""",264,374,199,87,0.8119,5.924256,1,0,0,4.465908,35.09681,0.8119,5.293305
1999,"""BURBANK, CA""","""RENO, NV""",264,374,177,91,0.9065,5.924256,0,1,0,4.510859,35.09681,0.9065,5.17615
2000,"""BURBANK, CA""","""RENO, NV""",264,374,185,95,0.9248,5.924256,0,0,1,4.553877,35.09681,0.9248,5.220356
1997,"""BURBANK, CA""","""SACRAMENTO, CA""",265,358,1474,61,0.9922,5.880533,0,0,0,4.110874,34.58067,0.9922,7.295735
1998,"""BURBANK, CA""","""SACRAMENTO, CA""",265,358,1557,70,0.9837,5.880533,1,0,0,4.248495,34.58067,0.9837,7.350516
1999,"""BURBANK, CA""","""SACRAMENTO, CA""",265,358,1568,76,0.9847,5.880533,0,1,0,4.330733,34.58067,0.9847,7.357556
2000,"""BURBANK, CA""","""SACRAMENTO, CA""",265,358,1620,81,0.9834,5.880533,0,0,1,4.394449,34.58067,0.9834,7.390182
1997,"""BURBANK, CA""","""SAN FRANCISCO, CA""",266,326,1537,87,0.9974,5.786897,0,0,0,4.465908,33.48818,0.9974,7.337588
1998,"""BURBANK, CA""","""SAN FRANCISCO, CA""",266,326,1482,83,0.9979,5.786897,1,0,0,4.41884,33.48818,0.9979,7.301148
1999,"""BURBANK, CA""","""SAN FRANCISCO, CA""",266,326,1380,93,0.9983,5.786897,0,1,0,4.532599,33.48818,0.9983,7.229839
2000,"""BURBANK, CA""","""SAN FRANCISCO, CA""",266,326,1169,105,0.9981,5.786897,0,0,1,4.65396,33.48818,0.9981,7.063904
1997,"""BURBANK, CA""","""SAN JOSE, CA""",267,296,1264,66,0.9998,5.69036,0,0,0,4.189655,32.38019,0.9998,7.142036
1998,"""BURBANK, CA""","""SAN JOSE, CA""",267,296,1353,68,0.8222,5.69036,1,0,0,4.219508,32.38019,0.8222,7.21008
1999,"""BURBANK, CA""","""SAN JOSE, CA""",267,296,1273,76,0.9996,5.69036,0,1,0,4.330733,32.38019,0.9996,7.149132
2000,"""BURBANK, CA""","""SAN JOSE, CA""",267,296,1319,83,0.9996,5.69036,0,0,1,4.41884,32.38019,0.9996,7.184629
1997,"""BURBANK, CA""","""SEATTLE, WA""",268,937,596,118,0.6764,6.842683,0,0,0,4.770685,46.82232,0.6764,6.390241
1998,"""BURBANK, CA""","""SEATTLE, WA""",268,937,651,121,0.7287,6.842683,1,0,0,4.795791,46.82232,0.7287,6.478509
1999,"""BURBANK, CA""","""SEATTLE, WA""",268,937,654,131,0.7751,6.842683,0,1,0,4.875197,46.82232,0.7751,6.483108
2000,"""BURBANK, CA""","""SEATTLE, WA""",268,937,743,143,0.725,6.842683,0,0,1,4.962845,46.82232,0.725,6.610696
1997,"""BURLINGTON, VT""","""NEW YORK, NY""",269,262,193,171,0.5197,5.568345,0,0,0,5.141664,31.00646,0.5197,5.26269
1998,"""BURLINGTON, VT""","""NEW YORK, NY""",269,262,203,162,0.5652,5.568345,1,0,0,5.087596,31.00646,0.5652,5.313206
1999,"""BURLINGTON, VT""","""NEW YORK, NY""",269,262,206,175,0.5327,5.568345,0,1,0,5.164786,31.00646,0.5327,5.327876
2000,"""BURLINGTON, VT""","""NEW YORK, NY""",269,262,483,91,0.4571,5.568345,0,0,1,4.510859,31.00646,0.4571,6.180017
1997,"""CHARLESTON, SC""","""CHICAGO, IL""",270,761,179,172,0.5237,6.634634,0,0,0,5.147494,44.01836,0.5237,5.187386
1998,"""CHARLESTON, SC""","""CHICAGO, IL""",270,761,167,194,0.4847,6.634634,1,0,0,5.267858,44.01836,0.4847,5.117994
1999,"""CHARLESTON, SC""","""CHICAGO, IL""",270,761,117,220,0.4731,6.634634,0,1,0,5.393628,44.01836,0.4731,4.762174
2000,"""CHARLESTON, SC""","""CHICAGO, IL""",270,761,108,177,0.4975,6.634634,0,0,1,5.17615,44.01836,0.4975,4.682131
1997,"""CHARLESTON, SC""","""NEW YORK, NY""",271,634,490,156,0.345,6.452049,0,0,0,5.049856,41.62893,0.345,6.194406
1998,"""CHARLESTON, SC""","""NEW YORK, NY""",271,634,478,160,0.4362,6.452049,1,0,0,5.075174,41.62893,0.4362,6.169611
1999,"""CHARLESTON, SC""","""NEW YORK, NY""",271,634,458,180,0.3802,6.452049,0,1,0,5.192957,41.62893,0.3802,6.126869
2000,"""CHARLESTON, SC""","""NEW YORK, NY""",271,634,453,186,0.432,6.452049,0,0,1,5.225747,41.62893,0.432,6.115892
1997,"""CHARLESTON, SC""","""WASHINGTON, DC""",272,444,171,186,0.8454,6.095825,0,0,0,5.225747,37.15908,0.8454,5.141664
1998,"""CHARLESTON, SC""","""WASHINGTON, DC""",272,444,185,182,0.7958,6.095825,1,0,0,5.204007,37.15908,0.7958,5.220356
1999,"""CHARLESTON, SC""","""WASHINGTON, DC""",272,444,182,217,0.8018,6.095825,0,1,0,5.379897,37.15908,0.8018,5.204007
2000,"""CHARLESTON, SC""","""WASHINGTON, DC""",272,444,187,167,0.7273,6.095825,0,0,1,5.117994,37.15908,0.7273,5.231109
1997,"""CHARLOTTE, NC""","""CHICAGO, IL""",273,599,572,254,0.5682,6.395262,0,0,0,5.537334,40.89937,0.5682,6.349139
1998,"""CHARLOTTE, NC""","""CHICAGO, IL""",273,599,626,253,0.5659,6.395262,1,0,0,5.53339,40.89937,0.5659,6.439351
1999,"""CHARLOTTE, NC""","""CHICAGO, IL""",273,599,618,256,0.5943,6.395262,0,1,0,5.545177,40.89937,0.5943,6.426488
2000,"""CHARLOTTE, NC""","""CHICAGO, IL""",273,599,644,248,0.622,6.395262,0,0,1,5.513429,40.89937,0.622,6.467699
1997,"""CHARLOTTE, NC""","""CLEVELAND, OH""",274,430,186,240,0.8946,6.063785,0,0,0,5.480639,36.76949,0.8946,5.225747
1998,"""CHARLOTTE, NC""","""CLEVELAND, OH""",274,430,192,233,0.9053,6.063785,1,0,0,5.451038,36.76949,0.9053,5.257495
1999,"""CHARLOTTE, NC""","""CLEVELAND, OH""",274,430,193,245,0.7176999,6.063785,0,1,0,5.501258,36.76949,0.7176999,5.26269
2000,"""CHARLOTTE, NC""","""CLEVELAND, OH""",274,430,187,249,0.6362,6.063785,0,0,1,5.517453,36.76949,0.6362,5.231109
1997,"""CHARLOTTE, NC""","""DALLAS, TX""",275,937,593,229,0.5132,6.842683,0,0,0,5.433722,46.82232,0.5132,6.385194
1998,"""CHARLOTTE, NC""","""DALLAS, TX""",275,937,491,270,0.5547,6.842683,1,0,0,5.598422,46.82232,0.5547,6.196444
1999,"""CHARLOTTE, NC""","""DALLAS, TX""",275,937,423,292,0.5189,6.842683,0,1,0,5.676754,46.82232,0.5189,6.047372
2000,"""CHARLOTTE, NC""","""DALLAS, TX""",275,937,432,317,0.5419,6.842683,0,0,1,5.758902,46.82232,0.5419,6.068426
1997,"""CHARLOTTE, NC""","""DENVER, CO""",276,1339,181,270,0.6579,7.199678,0,0,0,5.598422,51.83537,0.6579,5.198497
1998,"""CHARLOTTE, NC""","""DENVER, CO""",276,1339,192,274,0.6272,7.199678,1,0,0,5.613128,51.83537,0.6272,5.257495
1999,"""CHARLOTTE, NC""","""DENVER, CO""",276,1339,233,265,0.5889,7.199678,0,1,0,5.57973,51.83537,0.5889,5.451038
2000,"""CHARLOTTE, NC""","""DENVER, CO""",276,1339,218,288,0.6496,7.199678,0,0,1,5.662961,51.83537,0.6496,5.384495
1997,"""CHARLOTTE, NC""","""DETROIT, MI""",277,500,298,226,0.51,6.214608,0,0,0,5.420535,38.62135,0.51,5.697093
1998,"""CHARLOTTE, NC""","""DETROIT, MI""",277,500,278,239,0.4847,6.214608,1,0,0,5.476463,38.62135,0.4847,5.627621
1999,"""CHARLOTTE, NC""","""DETROIT, MI""",277,500,306,251,0.4671,6.214608,0,1,0,5.525453,38.62135,0.4671,5.723585
2000,"""CHARLOTTE, NC""","""DETROIT, MI""",277,500,291,256,0.469,6.214608,0,0,1,5.545177,38.62135,0.469,5.673323
1997,"""CHARLOTTE, NC""","""FT. LAUDERDALE, FL""",278,632,217,186,0.8246,6.448889,0,0,0,5.225747,41.58817,0.8246,5.379897
1998,"""CHARLOTTE, NC""","""FT. LAUDERDALE, FL""",278,632,248,187,0.7796,6.448889,1,0,0,5.231109,41.58817,0.7796,5.513429
1999,"""CHARLOTTE, NC""","""FT. LAUDERDALE, FL""",278,632,227,191,0.8561,6.448889,0,1,0,5.252274,41.58817,0.8561,5.42495
2000,"""CHARLOTTE, NC""","""FT. LAUDERDALE, FL""",278,632,287,175,0.8608,6.448889,0,0,1,5.164786,41.58817,0.8608,5.659482
1997,"""CHARLOTTE, NC""","""HARTFORD, CT""",279,643,199,239,0.8871,6.466145,0,0,0,5.476463,41.81102,0.8871,5.293305
1998,"""CHARLOTTE, NC""","""HARTFORD, CT""",279,643,216,239,0.9112,6.466145,1,0,0,5.476463,41.81102,0.9112,5.375278
1999,"""CHARLOTTE, NC""","""HARTFORD, CT""",279,643,252,245,0.9124,6.466145,0,1,0,5.501258,41.81102,0.9124,5.529429
2000,"""CHARLOTTE, NC""","""HARTFORD, CT""",279,643,223,269,0.9153,6.466145,0,0,1,5.594711,41.81102,0.9153,5.407172
1997,"""CHARLOTTE, NC""","""HOUSTON, TX""",280,914,222,252,0.7061,6.817831,0,0,0,5.529429,46.48281,0.7061,5.402678
1998,"""CHARLOTTE, NC""","""HOUSTON, TX""",280,914,246,259,0.576,6.817831,1,0,0,5.556828,46.48281,0.576,5.505332
1999,"""CHARLOTTE, NC""","""HOUSTON, TX""",280,914,254,281,0.5184,6.817831,0,1,0,5.638355,46.48281,0.5184,5.537334
2000,"""CHARLOTTE, NC""","""HOUSTON, TX""",280,914,264,315,0.4412,6.817831,0,0,1,5.752573,46.48281,0.4412,5.575949
1997,"""CHARLOTTE, NC""","""INDIANAPOLIS, IN""",281,428,151,204,0.9445,6.059123,0,0,0,5.31812,36.71297,0.9445,5.01728
1998,"""CHARLOTTE, NC""","""INDIANAPOLIS, IN""",281,428,163,203,0.8998001,6.059123,1,0,0,5.313206,36.71297,0.8998001,5.09375
1999,"""CHARLOTTE, NC""","""INDIANAPOLIS, IN""",281,428,154,216,0.8905,6.059123,0,1,0,5.375278,36.71297,0.8905,5.036952
2000,"""CHARLOTTE, NC""","""INDIANAPOLIS, IN""",281,428,164,213,0.8759,6.059123,0,0,1,5.361292,36.71297,0.8759,5.099866
1997,"""CHARLOTTE, NC""","""JACKSONVILLE, FL""",282,329,193,200,0.9036,5.796058,0,0,0,5.298317,33.59428,0.9036,5.26269
1998,"""CHARLOTTE, NC""","""JACKSONVILLE, FL""",282,329,174,219,0.9283,5.796058,1,0,0,5.389072,33.59428,0.9283,5.159055
1999,"""CHARLOTTE, NC""","""JACKSONVILLE, FL""",282,329,139,222,0.9051999,5.796058,0,1,0,5.402678,33.59428,0.9051999,4.934474
2000,"""CHARLOTTE, NC""","""JACKSONVILLE, FL""",282,329,134,260,0.913,5.796058,0,0,1,5.560682,33.59428,0.913,4.89784
1997,"""CHARLOTTE, NC""","""KANSAS CITY, MO""",283,810,153,224,0.7597,6.697034,0,0,0,5.411646,44.85027,0.7597,5.030438
1998,"""CHARLOTTE, NC""","""KANSAS CITY, MO""",283,810,148,243,0.8223,6.697034,1,0,0,5.493062,44.85027,0.8223,4.997212
1999,"""CHARLOTTE, NC""","""KANSAS CITY, MO""",283,810,137,253,0.7703,6.697034,0,1,0,5.53339,44.85027,0.7703,4.919981
2000,"""CHARLOTTE, NC""","""KANSAS CITY, MO""",283,810,144,253,0.7534,6.697034,0,0,1,5.53339,44.85027,0.7534,4.969813
1997,"""CHARLOTTE, NC""","""LOS ANGELES, CA""",284,2126,301,312,0.7027,7.661998,0,0,0,5.743003,58.70621,0.7027,5.70711
1998,"""CHARLOTTE, NC""","""LOS ANGELES, CA""",284,2126,332,302,0.6508,7.661998,1,0,0,5.710427,58.70621,0.6508,5.805135
1999,"""CHARLOTTE, NC""","""LOS ANGELES, CA""",284,2126,428,282,0.6963,7.661998,0,1,0,5.641907,58.70621,0.6963,6.059123
2000,"""CHARLOTTE, NC""","""LOS ANGELES, CA""",284,2126,358,322,0.6323,7.661998,0,0,1,5.774551,58.70621,0.6323,5.880533
1997,"""CHARLOTTE, NC""","""MEMPHIS, TN""",285,512,197,173,0.8274,6.238325,0,0,0,5.153292,38.91669,0.8274,5.283204
1998,"""CHARLOTTE, NC""","""MEMPHIS, TN""",285,512,174,201,0.889,6.238325,1,0,0,5.303305,38.91669,0.889,5.159055
1999,"""CHARLOTTE, NC""","""MEMPHIS, TN""",285,512,175,245,0.8692,6.238325,0,1,0,5.501258,38.91669,0.8692,5.164786
2000,"""CHARLOTTE, NC""","""MEMPHIS, TN""",285,512,178,251,0.6396,6.238325,0,0,1,5.525453,38.91669,0.6396,5.181784
1997,"""CHARLOTTE, NC""","""MIAMI, FL""",286,650,216,176,0.8518,6.476973,0,0,0,5.170484,41.95118,0.8518,5.375278
1998,"""CHARLOTTE, NC""","""MIAMI, FL""",286,650,235,171,0.8511,6.476973,1,0,0,5.141664,41.95118,0.8511,5.459586
1999,"""CHARLOTTE, NC""","""MIAMI, FL""",286,650,245,183,0.8494999,6.476973,0,1,0,5.209486,41.95118,0.8494999,5.501258
2000,"""CHARLOTTE, NC""","""MIAMI, FL""",286,650,255,186,0.8668,6.476973,0,0,1,5.225747,41.95118,0.8668,5.541264
1997,"""CHARLOTTE, NC""","""MINNEAPOLIS, MN""",287,931,197,276,0.4848,6.836259,0,0,0,5.620401,46.73444,0.4848,5.283204
1998,"""CHARLOTTE, NC""","""MINNEAPOLIS, MN""",287,931,229,263,0.495,6.836259,1,0,0,5.572154,46.73444,0.495,5.433722
1999,"""CHARLOTTE, NC""","""MINNEAPOLIS, MN""",287,931,224,278,0.4731,6.836259,0,1,0,5.627621,46.73444,0.4731,5.411646
2000,"""CHARLOTTE, NC""","""MINNEAPOLIS, MN""",287,931,234,261,0.5146,6.836259,0,0,1,5.56452,46.73444,0.5146,5.455321
1997,"""CHARLOTTE, NC""","""NASHVILLE, TN""",288,329,247,221,0.9485,5.796058,0,0,0,5.398163,33.59428,0.9485,5.509388
1998,"""CHARLOTTE, NC""","""NASHVILLE, TN""",288,329,225,236,0.919,5.796058,1,0,0,5.463832,33.59428,0.919,5.416101
1999,"""CHARLOTTE, NC""","""NASHVILLE, TN""",288,329,226,227,0.9148,5.796058,0,1,0,5.42495,33.59428,0.9148,5.420535
2000,"""CHARLOTTE, NC""","""NASHVILLE, TN""",288,329,195,255,0.9349,5.796058,0,0,1,5.541264,33.59428,0.9349,5.273
1997,"""CHARLOTTE, NC""","""NEW ORLEANS, LA""",289,652,191,164,0.7701,6.480044,0,0,0,5.099866,41.99097,0.7701,5.252274
1998,"""CHARLOTTE, NC""","""NEW ORLEANS, LA""",289,652,186,180,0.7895,6.480044,1,0,0,5.192957,41.99097,0.7895,5.225747
1999,"""CHARLOTTE, NC""","""NEW ORLEANS, LA""",289,652,156,204,0.7776999,6.480044,0,1,0,5.31812,41.99097,0.7776999,5.049856
2000,"""CHARLOTTE, NC""","""NEW ORLEANS, LA""",289,652,173,206,0.7531,6.480044,0,0,1,5.327876,41.99097,0.7531,5.153292
1997,"""CHARLOTTE, NC""","""NEW YORK, NY""",290,538,1206,241,0.7939,6.287858,0,0,0,5.484797,39.53716,0.7939,7.095064
1998,"""CHARLOTTE, NC""","""NEW YORK, NY""",290,538,1292,241,0.7991,6.287858,1,0,0,5.484797,39.53716,0.7991,7.163947
1999,"""CHARLOTTE, NC""","""NEW YORK, NY""",290,538,1410,230,0.7830999,6.287858,0,1,0,5.438079,39.53716,0.7830999,7.251345
2000,"""CHARLOTTE, NC""","""NEW YORK, NY""",290,538,1304,268,0.7799,6.287858,0,0,1,5.590987,39.53716,0.7799,7.173192
1997,"""CHARLOTTE, NC""","""ORLANDO, FL""",291,468,360,164,0.8784,6.148468,0,0,0,5.099866,37.80367,0.8784,5.886104
1998,"""CHARLOTTE, NC""","""ORLANDO, FL""",291,468,367,167,0.8874,6.148468,1,0,0,5.117994,37.80367,0.8874,5.905362
1999,"""CHARLOTTE, NC""","""ORLANDO, FL""",291,468,351,188,0.8661,6.148468,0,1,0,5.236442,37.80367,0.8661,5.860786
2000,"""CHARLOTTE, NC""","""ORLANDO, FL""",291,468,399,188,0.9048001,6.148468,0,0,1,5.236442,37.80367,0.9048001,5.988961
1997,"""CHARLOTTE, NC""","""PHILADELPHIA, PA""",292,447,453,239,0.9554,6.102559,0,0,0,5.476463,37.24122,0.9554,6.115892
1998,"""CHARLOTTE, NC""","""PHILADELPHIA, PA""",292,447,526,251,0.9612,6.102559,1,0,0,5.525453,37.24122,0.9612,6.265301
1999,"""CHARLOTTE, NC""","""PHILADELPHIA, PA""",292,447,507,249,0.9487,6.102559,0,1,0,5.517453,37.24122,0.9487,6.228511
2000,"""CHARLOTTE, NC""","""PHILADELPHIA, PA""",292,447,498,279,0.95,6.102559,0,0,1,5.631212,37.24122,0.95,6.2106
1997,"""CHARLOTTE, NC""","""PITTSBURGH, PA""",293,366,219,214,0.9558,5.902633,0,0,0,5.365976,34.84108,0.9558,5.389072
1998,"""CHARLOTTE, NC""","""PITTSBURGH, PA""",293,366,221,223,0.9473,5.902633,1,0,0,5.407172,34.84108,0.9473,5.398163
1999,"""CHARLOTTE, NC""","""PITTSBURGH, PA""",293,366,219,229,0.9469,5.902633,0,1,0,5.433722,34.84108,0.9469,5.389072
2000,"""CHARLOTTE, NC""","""PITTSBURGH, PA""",293,366,216,240,0.937,5.902633,0,0,1,5.480639,34.84108,0.937,5.375278
1997,"""CHARLOTTE, NC""","""RICHMOND, VA""",294,256,178,251,0.9835,5.545177,0,0,0,5.525453,30.74899,0.9835,5.181784
1998,"""CHARLOTTE, NC""","""RICHMOND, VA""",294,256,161,249,0.9858,5.545177,1,0,0,5.517453,30.74899,0.9858,5.081404
1999,"""CHARLOTTE, NC""","""RICHMOND, VA""",294,256,152,254,0.9821,5.545177,0,1,0,5.537334,30.74899,0.9821,5.02388
2000,"""CHARLOTTE, NC""","""RICHMOND, VA""",294,256,147,289,0.9881,5.545177,0,0,1,5.666427,30.74899,0.9881,4.990433
1997,"""CHARLOTTE, NC""","""SAN FRANCISCO, CA""",295,2297,236,331,0.7526,7.739359,0,0,0,5.802118,59.89768,0.7526,5.463832
1998,"""CHARLOTTE, NC""","""SAN FRANCISCO, CA""",295,2297,305,372,0.6709,7.739359,1,0,0,5.918894,59.89768,0.6709,5.720312
1999,"""CHARLOTTE, NC""","""SAN FRANCISCO, CA""",295,2297,385,295,0.7033,7.739359,0,1,0,5.686975,59.89768,0.7033,5.953243
2000,"""CHARLOTTE, NC""","""SAN FRANCISCO, CA""",295,2297,320,376,0.6942,7.739359,0,0,1,5.929589,59.89768,0.6942,5.768321
1997,"""CHARLOTTE, NC""","""ST. LOUIS, MO""",296,576,213,228,0.4844,6.356108,0,0,0,5.429346,40.4001,0.4844,5.361292
1998,"""CHARLOTTE, NC""","""ST. LOUIS, MO""",296,576,218,222,0.4933,6.356108,1,0,0,5.402678,40.4001,0.4933,5.384495
1999,"""CHARLOTTE, NC""","""ST. LOUIS, MO""",296,576,202,238,0.4688,6.356108,0,1,0,5.47227,40.4001,0.4688,5.308268
2000,"""CHARLOTTE, NC""","""ST. LOUIS, MO""",296,576,213,243,0.4934,6.356108,0,0,1,5.493062,40.4001,0.4934,5.361292
1997,"""CHARLOTTE, NC""","""TAMPA, FL""",297,508,337,185,0.8308,6.230482,0,0,0,5.220356,38.8189,0.8308,5.820083
1998,"""CHARLOTTE, NC""","""TAMPA, FL""",297,508,348,186,0.8547,6.230482,1,0,0,5.225747,38.8189,0.8547,5.852202
