state,year,urate,children,nonwhite,finc,earn,age,ed,work,unearn,dkids,dpost,dkidsdpost,onekid,twokid,onepost,twopost,dpost92,dkidpost92
62,1991,6.699999809,4,1,3496.354626,0,23,9,0,3.496354626,1,0,0,0,1,0,0,0,0
63,1991,7.199999809,0,1,1414.096916,1414.096916,54,7,0,0,0,0,0,0,0,0,0,0,0
63,1991,7.199999809,2,0,64011.45374,63693.28194,37,9,1,0.318171806,1,0,0,0,1,0,0,0,0
63,1991,7.199999809,0,1,94669.07489,94273.12775,23,10,1,0.395947137,0,0,0,0,0,0,0,0,0
63,1991,7.199999809,0,0,73827.64317,73061.67401,24,9,1,0.765969163,0,0,0,0,0,0,0,0,0
63,1991,7.199999809,1,0,42305.06608,42305.06608,27,11,0,0,1,0,0,1,0,0,0,0,0
63,1991,7.199999809,0,0,55205.1652,38218.32599,50,10,1,16.98683921,0,0,0,0,0,0,0,0,0
63,1991,7.199999809,2,0,2107.004405,0,31,11,0,2.107004405,1,0,0,0,1,0,0,0,0
63,1991,7.199999809,3,1,0,0,28,11,0,0,1,0,0,0,1,0,0,0,0
63,1991,7.199999809,3,1,0,0,26,10,0,0,1,0,0,0,1,0,0,0,0
63,1991,7.199999809,3,1,3530.528634,0,22,10,0,3.530528634,1,0,0,0,1,0,0,0,0
63,1991,7.199999809,1,0,42305.06608,42305.06608,20,10,1,0,1,0,0,1,0,0,0,0,0
63,1991,7.199999809,3,0,9625.286344,8211.189427,26,11,1,1.414096916,1,0,0,0,1,0,0,0,0
63,1991,7.199999809,0,0,9427.312775,9427.312775,43,9,1,0,0,0,0,0,0,0,0,0,0
63,1991,7.199999809,3,0,14140.96916,0,31,9,0,14.14096916,1,0,0,0,1,0,0,0,0
63,1991,7.199999809,1,0,32996.77313,23568.28194,45,11,1,9.428491189,1,0,0,1,0,0,0,0,0
63,1991,7.199999809,3,0,0,0,24,9,0,0,1,0,0,0,1,0,0,0,0
63,1991,7.199999809,0,1,23719.11894,16615.63877,54,10,1,7.103480176,0,0,0,0,0,0,0,0,0
63,1991,7.199999809,1,0,9505.088106,0,52,7,0,9.505088106,1,0,0,1,0,0,0,0,0
63,1991,7.199999809,0,0,14914.00881,0,51,9,0,14.91400881,0,0,0,0,0,0,0,0,0
63,1991,7.199999809,0,1,8248.898678,0,42,3,0,8.248898678,0,0,0,0,0,0,0,0,0
63,1991,7.199999809,2,1,7947.22467,0,26,10,0,7.94722467,1,0,0,0,1,0,0,0,0
63,1991,7.199999809,0,0,22140.04405,16497.79736,35,7,0,5.642246696,0,0,0,0,0,0,0,0,0
63,1991,7.199999809,0,1,10394.79075,10016.51982,23,10,1,0.378270925,0,0,0,0,0,0,0,0,0
63,1991,7.199999809,1,1,10951.0022,0,43,9,0,10.9510022,1,0,0,1,0,0,0,0,0
63,1991,7.199999809,4,1,6881.938326,150.8370044,27,11,1,6.731101322,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,2,1,1696.9163,0,35,10,0,1.6969163,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,2,1,1696.9163,0,23,10,0,1.6969163,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,0,1,0,0,30,9,0,0,0,0,0,0,0,0,0,0,0
64,1991,8.699999809,3,1,4558.105727,560.9251101,24,10,1,3.997180617,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,1,1,7070.484582,7070.484582,35,10,1,0,1,0,0,1,0,0,0,0,0
64,1991,8.699999809,2,1,6830.088106,0,29,7,0,6.830088106,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,1,1,0,0,25,10,0,0,1,0,0,1,0,0,0,0,0
64,1991,8.699999809,2,1,5755.374449,0,34,0,0,5.755374449,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,2,1,6687.5,6363.436123,35,9,1,0.324063877,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,1,1,18745.03304,18745.03304,46,10,1,0,1,0,0,1,0,0,0,0,0
64,1991,8.699999809,3,1,9427.312775,9427.312775,27,11,1,0,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,4,1,3700.220264,730.6167401,40,11,1,2.969603524,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,0,1,5656.387665,0,27,0,0,5.656387665,0,0,0,0,0,0,0,0,0
64,1991,8.699999809,3,1,2594.867841,1237.334802,22,7,1,1.35753304,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,3,1,13151.10132,11784.14097,41,11,1,1.366960352,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,2,1,8459.834802,761.2555066,36,10,0,7.698579295,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,0,1,21211.45374,21211.45374,42,11,1,0,0,0,0,0,0,0,0,0,0
64,1991,8.699999809,2,0,14140.96916,14140.96916,25,9,0,0,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,0,0,56672.29075,24829.18502,31,11,0,31.84310573,0,0,0,0,0,0,0,0,0
64,1991,8.699999809,1,0,8869.922908,7512.389868,44,10,1,1.35753304,1,0,0,1,0,0,0,0,0
64,1991,8.699999809,2,1,13356.14537,176.7621145,41,9,0,13.17938326,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,0,0,34733.75551,0,51,7,0,34.73375551,0,0,0,0,0,0,0,0,0
64,1991,8.699999809,3,1,14394.32819,12685.62775,38,11,1,1.708700441,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,0,1,30084.91189,21211.45374,31,0,0,8.87345815,0,0,0,0,0,0,0,0,0
64,1991,8.699999809,2,0,24687.77533,14140.96916,40,7,1,10.54680617,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,3,1,14507.45595,1979.735683,35,10,1,12.52772026,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,3,1,5507.907489,35.35242291,35,7,0,5.472555066,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,2,1,1696.9163,0,41,7,0,1.6969163,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,2,1,6831.26652,1201.982379,27,11,1,5.629284141,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,2,1,5090.748899,4242.290749,50,9,1,0.84845815,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,2,1,1696.9163,0,23,9,0,1.6969163,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,0,1,21583.8326,21583.8326,39,11,1,0,0,0,0,0,0,0,0,0,0
64,1991,8.699999809,1,0,113.1277533,0,30,11,0,0.113127753,1,0,0,1,0,0,0,0,0
64,1991,8.699999809,1,0,18048.59031,13551.76212,21,11,1,4.496828194,1,0,0,1,0,0,0,0,0
64,1991,8.699999809,3,0,14642.97357,13964.20705,36,10,1,0.67876652,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,0,1,16896.10132,0,52,0,0,16.89610132,0,0,0,0,0,0,0,0,0
64,1991,8.699999809,0,1,0,0,23,11,0,0,0,0,0,0,0,0,0,0,0
64,1991,8.699999809,2,0,14140.96916,14140.96916,30,10,1,0,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,0,1,5774.229075,5774.229075,29,11,1,0,0,0,0,0,0,0,0,0,0
64,1991,8.699999809,4,1,8503.436123,4713.656388,26,10,1,3.789779736,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,0,0,4624.096916,0,53,11,0,4.624096916,0,0,0,0,0,0,0,0,0
64,1991,8.699999809,2,0,10195.63877,7070.484582,25,11,1,3.125154185,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,0,1,15067.20264,15067.20264,38,11,0,0,0,0,0,0,0,0,0,0,0
64,1991,8.699999809,1,1,5279.295154,5185.022026,40,11,1,0.094273128,1,0,0,1,0,0,0,0,0
64,1991,8.699999809,4,1,18505.81498,18505.81498,31,11,1,0,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,1,1,32052.86344,30638.76652,33,11,1,1.414096916,1,0,0,1,0,0,0,0,0
64,1991,8.699999809,0,0,0,0,29,11,0,0,0,0,0,0,0,0,0,0,0
64,1991,8.699999809,0,1,10605.72687,10605.72687,51,9,1,0,0,0,0,0,0,0,0,0,0
64,1991,8.699999809,5,1,2638.469163,0,41,10,0,2.638469163,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,3,1,20649.35022,4100.881057,30,11,1,16.54846916,1,0,0,0,1,0,0,0,0
64,1991,8.699999809,0,1,5656.387665,0,47,10,0,5.656387665,0,0,0,0,0,0,0,0,0
64,1991,8.699999809,2,1,34044.38326,24982.37886,28,0,0,9.062004405,1,0,0,0,1,0,0,0,0
71,1991,7.400000095,0,0,5783.656388,0,53,7,0,5.783656388,0,0,0,0,0,0,0,0,0
71,1991,7.400000095,0,1,3535.242291,3535.242291,24,7,1,0,0,0,0,0,0,0,0,0,0
71,1991,7.400000095,3,0,8212.367841,7260.209251,33,9,1,0.95215859,1,0,0,0,1,0,0,0,0
71,1991,7.400000095,1,1,2775.165198,1007.544053,30,7,1,1.767621145,1,0,0,1,0,0,0,0,0
71,1991,7.400000095,0,1,25991.10132,19561.67401,47,10,1,6.429427313,0,0,0,0,0,0,0,0,0
71,1991,7.400000095,1,0,8603.601322,8603.601322,20,10,1,0,1,0,0,1,0,0,0,0,0
71,1991,7.400000095,0,0,6057.048458,0,50,0,0,6.057048458,0,0,0,0,0,0,0,0,0
71,1991,7.400000095,2,1,2884.757709,0,20,10,0,2.884757709,1,0,0,0,1,0,0,0,0
71,1991,7.400000095,2,1,2356.828194,0,28,11,0,2.356828194,1,0,0,0,1,0,0,0,0
71,1991,7.400000095,0,0,6057.048458,0,54,9,0,6.057048458,0,0,0,0,0,0,0,0,0
71,1991,7.400000095,3,0,3492.819383,0,24,9,0,3.492819383,1,0,0,0,1,0,0,0,0
71,1991,7.400000095,0,1,9427.312775,9427.312775,45,10,1,0,0,0,0,0,0,0,0,0,0
71,1991,7.400000095,0,1,11784.14097,11784.14097,44,10,1,0,0,0,0,0,0,0,0,0,0
71,1991,7.400000095,0,1,5589.218062,0,48,11,0,5.589218062,0,0,0,0,0,0,0,0,0
71,1991,7.400000095,1,1,5175.594714,0,37,9,0,5.175594714,1,0,0,1,0,0,0,0,0
71,1991,7.400000095,0,0,5793.0837,0,49,7,0,5.7930837,0,0,0,0,0,0,0,0,0
71,1991,7.400000095,0,0,49493.39207,49493.39207,46,7,1,0,0,0,0,0,0,0,0,0,0
71,1991,7.400000095,1,0,11784.14097,11784.14097,35,10,1,0,1,0,0,1,0,0,0,0,0
71,1991,7.400000095,0,0,10370.04405,10370.04405,46,10,1,0,0,0,0,0,0,0,0,0,0
71,1991,7.400000095,1,0,2290.837004,0,26,11,0,2.290837004,1,0,0,1,0,0,0,0,0
71,1991,7.400000095,0,0,26243.28194,26243.28194,51,10,1,0,0,0,0,0,0,0,0,0,0
71,1991,7.400000095,1,1,1527.22467,0,20,11,0,1.52722467,1,0,0,1,0,0,0,0,0
71,1991,7.400000095,0,0,7960.187225,0,54,11,0,7.960187225,0,0,0,0,0,0,0,0,0
71,1991,7.400000095,0,0,20405.4185,0,22,0,0,20.4054185,0,0,0,0,0,0,0,0,0
72,1991,7.199999809,1,1,1739.339207,0,24,7,0,1.739339207,1,0,0,1,0,0,0,0,0
72,1991,7.199999809,2,1,1739.339207,0,20,9,0,1.739339207,1,0,0,0,1,0,0,0,0
72,1991,7.199999809,4,1,0,0,36,10,0,0,1,0,0,0,1,0,0,0,0
72,1991,7.199999809,3,1,4892.77533,0,37,11,0,4.89277533,1,0,0,0,1,0,0,0,0
72,1991,7.199999809,0,1,17178.92071,530.2863436,46,11,0,16.64863436,0,0,0,0,0,0,0,0,0
72,1991,7.199999809,1,1,11784.14097,11784.14097,26,9,1,0,1,0,0,1,0,0,0,0,0
72,1991,7.199999809,1,1,3783.887665,2044.548458,29,7,1,1.739339207,1,0,0,1,0,0,0,0,0
72,1991,7.199999809,1,1,6348.11674,0,50,11,0,6.34811674,1,0,0,1,0,0,0,0,0
72,1991,7.199999809,0,1,63752.20264,60099.11894,28,0,1,3.6530837,0,0,0,0,0,0,0,0,0
72,1991,7.199999809,0,1,11540.20925,0,40,7,0,11.54020925,0,0,0,0,0,0,0,0,0
72,1991,7.199999809,3,1,2983.744493,0,27,11,0,2.983744493,1,0,0,0,1,0,0,0,0
72,1991,7.199999809,0,1,5472.555066,0,43,9,0,5.472555066,0,0,0,0,0,0,0,0,0
72,1991,7.199999809,1,0,17789.33921,0,27,11,0,17.78933921,1,0,0,1,0,0,0,0,0
72,1991,7.199999809,1,1,3148.722467,702.3348018,39,11,0,2.446387665,1,0,0,1,0,0,0,0,0
72,1991,7.199999809,2,0,25925.11013,25925.11013,28,11,1,0,1,0,0,0,1,0,0,0,0
72,1991,7.199999809,0,1,33496.42071,6363.436123,33,0,0,27.13298458,0,0,0,0,0,0,0,0,0
72,1991,7.199999809,0,1,2517.092511,0,47,11,0,2.517092511,0,0,0,0,0,0,0,0,0
72,1991,7.199999809,0,0,19561.67401,16733.48018,36,7,1,2.828193833,0,0,0,0,0,0,0,0,0
72,1991,7.199999809,3,1,18687.29075,3900.550661,41,9,1,14.78674009,1,0,0,0,1,0,0,0,0
72,1991,7.199999809,1,0,0,0,22,9,0,0,1,0,0,1,0,0,0,0,0
72,1991,7.199999809,2,1,2472.312775,0,29,9,0,2.472312775,1,0,0,0,1,0,0,0,0
72,1991,7.199999809,0,1,0,0,45,10,0,0,0,0,0,0,0,0,0,0,0
72,1991,7.199999809,0,1,15194.47137,4949.339207,21,7,1,10.24513216,0,0,0,0,0,0,0,0,0
72,1991,7.199999809,1,1,1951.453745,0,28,10,0,1.951453745,1,0,0,1,0,0,0,0,0
72,1991,7.199999809,2,1,1767.621145,1767.621145,22,9,1,0,1,0,0,0,1,0,0,0,0
72,1991,7.199999809,0,0,979.2621145,979.2621145,31,11,1,0,0,0,0,0,0,0,0,0,0
72,1991,7.199999809,2,1,3723.788546,2083.436123,25,11,1,1.640352423,1,0,0,0,1,0,0,0,0
72,1991,7.199999809,0,1,1178.414097,0,28,7,0,1.178414097,0,0,0,0,0,0,0,0,0
72,1991,7.199999809,0,1,6592.048458,1767.621145,54,3,0,4.824427313,0,0,0,0,0,0,0,0,0
73,1991,6.699999809,2,0,4242.290749,3535.242291,26,11,1,0.707048458,1,0,0,0,1,0,0,0,0
73,1991,6.699999809,0,0,58.92070485,0,21,9,0,0.058920705,0,0,0,0,0,0,0,0,0
73,1991,6.699999809,0,1,0,0,21,11,0,0,0,0,0,0,0,0,0,0,0
73,1991,6.699999809,1,1,3158.14978,1037.004405,24,11,1,2.121145374,1,0,0,1,0,0,0,0,0
73,1991,6.699999809,1,0,11520.17621,5892.070485,50,9,0,5.628105727,1,0,0,1,0,0,0,0,0
73,1991,6.699999809,0,0,20527.97357,20437.23568,36,10,1,0.090737885,0,0,0,0,0,0,0,0,0
73,1991,6.699999809,1,0,9551.046256,8838.105727,20,11,1,0.712940529,1,0,0,1,0,0,0,0,0
73,1991,6.699999809,0,0,3205.286344,0,24,9,0,3.205286344,0,0,0,0,0,0,0,0,0
73,1991,6.699999809,2,0,20078.9978,11311.59692,31,10,1,8.767400881,1,0,0,0,1,0,0,0,0
73,1991,6.699999809,0,0,19565.20925,19565.20925,43,7,1,0,0,0,0,0,0,0,0,0,0
73,1991,6.699999809,1,0,9761.982379,6108.898678,49,7,1,3.6530837,1,0,0,1,0,0,0,0,0
73,1991,6.699999809,1,0,10831.98238,0,54,7,0,10.83198238,1,0,0,1,0,0,0,0,0
73,1991,6.699999809,0,0,11094.76872,11094.76872,22,9,1,0,0,0,0,0,0,0,0,0,0
73,1991,6.699999809,2,0,11312.77533,7070.484582,37,11,1,4.242290749,1,0,0,0,1,0,0,0,0
73,1991,6.699999809,2,0,14379.00881,12962.55507,22,11,1,1.416453745,1,0,0,0,1,0,0,0,0
73,1991,6.699999809,3,0,6609.72467,530.2863436,33,10,1,6.079438326,1,0,0,0,1,0,0,0,0
73,1991,6.699999809,0,1,5229.801762,0,51,0,0,5.229801762,0,0,0,0,0,0,0,0,0
73,1991,6.699999809,2,0,0,0,24,11,0,0,1,0,0,0,1,0,0,0,0
73,1991,6.699999809,1,1,5773.050661,5773.050661,29,11,1,0,1,0,0,1,0,0,0,0,0
73,1991,6.699999809,1,0,10610.44053,0,27,10,0,10.61044053,1,0,0,1,0,0,0,0,0
73,1991,6.699999809,0,0,26072.41189,25925.11013,39,11,1,0.147301762,0,0,0,0,0,0,0,0,0
73,1991,6.699999809,4,1,1513.0837,0,20,11,0,1.5130837,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,1,1,0,0,21,9,0,0,1,0,0,1,0,0,0,0,0
74,1991,6.699999809,2,1,0,0,28,3,0,0,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,0,1,20668.20485,20243.97577,53,3,1,0.424229075,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,1,0,14140.96916,14140.96916,32,11,1,0,1,0,0,1,0,0,0,0,0
74,1991,6.699999809,3,1,7743.359031,3770.92511,35,7,1,3.972433921,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,0,0,8925.30837,8424.482379,43,10,1,0.500825991,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,2,1,7751.60793,3806.277533,45,11,1,3.945330397,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,0,1,10051.87225,10016.51982,54,11,1,0.035352423,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,3,1,2887.114537,0,32,11,0,2.887114537,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,2,1,2729.207049,1838.325991,30,3,1,0.890881057,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,0,1,1178.414097,1178.414097,52,7,1,0,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,1,1,10605.72687,10605.72687,38,7,1,0,1,0,0,1,0,0,0,0,0
74,1991,6.699999809,0,1,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,0,1,4595.814978,4595.814978,26,11,1,0,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,5,1,5321.718062,400.660793,39,7,0,4.921057269,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,0,1,9191.629956,9191.629956,21,0,1,0,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,2,0,14848.01762,5302.863436,27,11,1,9.545154185,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,3,1,4487.400881,471.3656388,24,7,1,4.016035242,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,2,0,18757.9956,9734.878855,34,11,1,9.02311674,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,3,1,7893.017621,4767.863436,21,11,1,3.125154185,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,1,0,37709.2511,37709.2511,49,7,1,0,1,0,0,1,0,0,0,0,0
74,1991,6.699999809,2,1,2151.784141,850.814978,32,9,1,1.300969163,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,1,1,12772.8304,6333.975771,44,7,1,6.438854626,1,0,0,1,0,0,0,0,0
74,1991,6.699999809,0,0,44327.22467,38887.6652,24,0,0,5.439559471,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,1,1,12500.61674,12500.61674,34,10,1,0,1,0,0,1,0,0,0,0,0
74,1991,6.699999809,1,1,6019.339207,942.7312775,53,10,1,5.07660793,1,0,0,1,0,0,0,0,0
74,1991,6.699999809,2,1,17527.73128,16555.53965,34,9,1,0.97219163,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,3,1,0,0,33,10,0,0,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,1,1,4330.671806,0,50,3,0,4.330671806,1,0,0,1,0,0,0,0,0
74,1991,6.699999809,1,1,17204.84582,17204.84582,42,7,1,0,1,0,0,1,0,0,0,0,0
74,1991,6.699999809,0,1,6009.911894,6009.911894,26,11,1,0,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,2,1,2601.938326,0,43,11,0,2.601938326,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,1,0,0,0,30,10,0,0,1,0,0,1,0,0,0,0,0
74,1991,6.699999809,1,1,2234.273128,0,49,7,0,2.234273128,1,0,0,1,0,0,0,0,0
74,1991,6.699999809,0,1,10636.36564,10341.76212,48,7,1,0.294603524,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,1,1,3973.612335,0,22,7,0,3.973612335,1,0,0,1,0,0,0,0,0
74,1991,6.699999809,0,1,27710.40749,14848.01762,31,0,0,12.86238987,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,4,1,0,0,29,7,0,0,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,4,1,5656.387665,0,44,11,0,5.656387665,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,2,1,15004.7467,8131.057269,30,9,1,6.873689427,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,5,1,4192.797357,0,35,9,0,4.192797357,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,0,1,0,0,24,7,0,0,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,2,0,5255.726872,2356.828194,27,11,1,2.898898678,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,0,1,3111.013216,3111.013216,20,11,1,0,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,3,1,11972.68723,11029.95595,47,7,1,0.942731278,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,1,1,13902.92952,13902.92952,47,7,0,0,1,0,0,1,0,0,0,0,0
74,1991,6.699999809,3,1,4621.740088,2147.070485,24,10,1,2.474669604,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,1,0,7070.484582,7070.484582,24,11,1,0,1,0,0,1,0,0,0,0,0
74,1991,6.699999809,0,1,8602.422908,8602.422908,24,7,1,0,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,1,1,9229.339207,0,50,3,0,9.229339207,1,0,0,1,0,0,0,0,0
74,1991,6.699999809,0,0,176.7621145,0,30,3,0,0.176762115,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,0,1,37129.47137,37129.47137,35,3,1,0,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,1,1,14304.76872,11462.43392,43,11,1,2.842334802,1,0,0,1,0,0,0,0,0
74,1991,6.699999809,1,1,4124.449339,4124.449339,42,11,1,0,1,0,0,1,0,0,0,0,0
74,1991,6.699999809,3,1,2916.57489,572.7092511,38,7,0,2.343865639,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,3,1,14140.96916,14140.96916,28,7,1,0,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,2,1,4092.632159,0,22,7,0,4.092632159,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,2,1,7070.484582,7070.484582,31,9,1,0,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,1,0,2235.451542,1.178414097,44,10,1,2.234273128,1,0,0,1,0,0,0,0,0
74,1991,6.699999809,0,0,471.3656388,471.3656388,49,9,1,0,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,0,0,2234.273128,0,30,7,0,2.234273128,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,0,1,65637.6652,65637.6652,22,11,0,0,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,0,1,17676.21145,17676.21145,27,7,1,0,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,0,1,42405.23128,42405.23128,31,11,1,0,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,3,1,10183.85463,4949.339207,48,10,1,5.234515419,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,2,1,707.0484582,707.0484582,33,9,1,0,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,0,0,16851.32159,16851.32159,22,11,1,0,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,2,1,2601.938326,0,31,10,0,2.601938326,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,0,0,41407.11454,41407.11454,20,10,0,0,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,0,0,2441.674009,0,54,3,0,2.441674009,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,2,1,8357.312775,0,50,7,0,8.357312775,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,0,0,3105.121145,0,28,10,0,3.105121145,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,1,1,0,0,20,9,0,0,1,0,0,1,0,0,0,0,0
74,1991,6.699999809,0,1,38114.62555,29460.35242,48,10,0,8.654273128,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,3,1,9427.312775,9427.312775,29,11,1,0,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,0,1,7249.603524,0,39,10,0,7.249603524,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,1,1,12019.82379,2121.145374,23,10,1,9.898678414,1,0,0,1,0,0,0,0,0
74,1991,6.699999809,0,0,0,0,53,10,0,0,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,0,1,43778.0837,43601.32159,54,10,1,0.176762115,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,0,1,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,0,1,65029.60352,14140.96916,39,3,0,50.88863436,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,0,1,22085.837,6593.226872,50,7,1,15.49261013,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,0,1,39202.30176,29303.62335,20,10,0,9.898678414,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,2,0,13375,11018.17181,20,3,1,2.356828194,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,0,1,15319.38326,15319.38326,26,10,0,0,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,4,1,2828.193833,0,29,10,0,2.828193833,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,2,1,10417.18062,10417.18062,23,7,1,0,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,4,1,4312.995595,0,30,10,0,4.312995595,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,0,1,11778.2489,0,49,10,0,11.7782489,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,1,1,2234.273128,0,23,11,0,2.234273128,1,0,0,1,0,0,0,0,0
74,1991,6.699999809,0,1,65029.60352,14140.96916,36,3,0,50.88863436,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,3,1,2904.790749,0,32,7,0,2.904790749,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,0,1,14837.41189,14706.60793,48,7,1,0.130803965,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,2,0,0,0,23,9,0,0,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,0,1,0,0,31,7,0,0,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,0,1,39202.30176,29303.62335,51,10,1,9.898678414,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,2,0,14706.60793,0,37,7,0,14.70660793,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,0,1,26750,24746.69604,53,7,1,2.003303965,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,1,1,2234.273128,0,34,9,0,2.234273128,1,0,0,1,0,0,0,0,0
74,1991,6.699999809,3,1,24131.56388,6599.118943,31,7,1,17.53244493,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,2,1,42602.02643,42602.02643,38,10,1,0,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,1,1,14832.69824,0,49,11,0,14.83269824,1,0,0,1,0,0,0,0,0
74,1991,6.699999809,2,1,15672.90749,15672.90749,29,7,1,0,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,0,1,6646.255507,282.8193833,50,10,0,6.363436123,0,0,0,0,0,0,0,0,0
74,1991,6.699999809,2,1,5932.136564,933.3039648,39,3,1,4.998832599,1,0,0,0,1,0,0,0,0
74,1991,6.699999809,2,1,2637.290749,0,33,7,0,2.637290749,1,0,0,0,1,0,0,0,0
